STATEFP,COUNTYFP,YEAR,INDICATOR,VALUE,STATE,STATEABBREVIATION,COUNTY
51,650,2016,pctunins,11.7,Virginia,VA,Hampton city
51,660,2015,pctunins,15.1,Virginia,VA,Harrisonburg city
51,660,2016,pctunins,14.4,Virginia,VA,Harrisonburg city
51,670,2015,pctunins,13.9,Virginia,VA,Hopewell city
51,670,2016,pctunins,10.9,Virginia,VA,Hopewell city
51,678,2015,pctunins,6.5,Virginia,VA,Lexington city
51,678,2016,pctunins,7.4,Virginia,VA,Lexington city
51,680,2015,pctunins,12.1,Virginia,VA,Lynchburg city
51,680,2016,pctunins,11.5,Virginia,VA,Lynchburg city
51,683,2015,pctunins,19.3,Virginia,VA,Manassas city
51,683,2016,pctunins,18.8,Virginia,VA,Manassas city
51,685,2015,pctunins,25.9,Virginia,VA,Manassas Park city
51,685,2016,pctunins,22.3,Virginia,VA,Manassas Park city
51,690,2015,pctunins,16,Virginia,VA,Martinsville city
51,690,2016,pctunins,16.7,Virginia,VA,Martinsville city
51,700,2015,pctunins,13.2,Virginia,VA,Newport News city
51,700,2016,pctunins,12.4,Virginia,VA,Newport News city
51,710,2015,pctunins,16.1,Virginia,VA,Norfolk city
51,710,2016,pctunins,14.6,Virginia,VA,Norfolk city
51,720,2015,pctunins,10.8,Virginia,VA,Norton city
51,720,2016,pctunins,10.5,Virginia,VA,Norton city
51,730,2015,pctunins,17.2,Virginia,VA,Petersburg city
51,730,2016,pctunins,14.5,Virginia,VA,Petersburg city
51,735,2015,pctunins,4.9,Virginia,VA,Poquoson city
51,735,2016,pctunins,3.9,Virginia,VA,Poquoson city
51,740,2015,pctunins,13.7,Virginia,VA,Portsmouth city
51,740,2016,pctunins,12.5,Virginia,VA,Portsmouth city
51,750,2015,pctunins,8.7,Virginia,VA,Radford city
51,750,2016,pctunins,9.1,Virginia,VA,Radford city
51,760,2015,pctunins,16.9,Virginia,VA,Richmond city
51,760,2016,pctunins,15.7,Virginia,VA,Richmond city
51,770,2015,pctunins,15.5,Virginia,VA,Roanoke city
51,770,2016,pctunins,15,Virginia,VA,Roanoke city
51,775,2015,pctunins,10.5,Virginia,VA,Salem city
51,775,2016,pctunins,9.1,Virginia,VA,Salem city
51,790,2015,pctunins,13,Virginia,VA,Staunton city
51,790,2016,pctunins,11.9,Virginia,VA,Staunton city
51,800,2015,pctunins,9.7,Virginia,VA,Suffolk city
51,800,2016,pctunins,9.1,Virginia,VA,Suffolk city
51,810,2015,pctunins,10,Virginia,VA,Virginia Beach city
51,810,2016,pctunins,9.4,Virginia,VA,Virginia Beach city
51,820,2015,pctunins,15.7,Virginia,VA,Waynesboro city
51,820,2016,pctunins,15.6,Virginia,VA,Waynesboro city
51,830,2015,pctunins,6.8,Virginia,VA,Williamsburg city
51,830,2016,pctunins,5.2,Virginia,VA,Williamsburg city
51,840,2015,pctunins,17.3,Virginia,VA,Winchester city
51,840,2016,pctunins,16.5,Virginia,VA,Winchester city
53,1,2015,pctunins,22.3,Washington,WA,Adams County
53,1,2016,pctunins,20.2,Washington,WA,Adams County
53,3,2015,pctunins,12,Washington,WA,Asotin County
53,3,2016,pctunins,9.9,Washington,WA,Asotin County
53,5,2015,pctunins,12.5,Washington,WA,Benton County
53,5,2016,pctunins,10.4,Washington,WA,Benton County
53,7,2015,pctunins,17,Washington,WA,Chelan County
53,7,2016,pctunins,13.8,Washington,WA,Chelan County
53,9,2015,pctunins,12.4,Washington,WA,Clallam County
53,9,2016,pctunins,11,Washington,WA,Clallam County
53,11,2015,pctunins,11,Washington,WA,Clark County
53,11,2016,pctunins,9.3,Washington,WA,Clark County
53,13,2015,pctunins,9.1,Washington,WA,Columbia County
53,13,2016,pctunins,7.7,Washington,WA,Columbia County
53,15,2015,pctunins,10.7,Washington,WA,Cowlitz County
53,15,2016,pctunins,9.1,Washington,WA,Cowlitz County
53,17,2015,pctunins,16.8,Washington,WA,Douglas County
53,17,2016,pctunins,14.1,Washington,WA,Douglas County
53,19,2015,pctunins,14.1,Washington,WA,Ferry County
53,19,2016,pctunins,11.9,Washington,WA,Ferry County
53,21,2015,pctunins,19.1,Washington,WA,Franklin County
53,21,2016,pctunins,17.3,Washington,WA,Franklin County
53,23,2015,pctunins,10.7,Washington,WA,Garfield County
53,23,2016,pctunins,9.2,Washington,WA,Garfield County
53,25,2015,pctunins,18.6,Washington,WA,Grant County
53,25,2016,pctunins,17.2,Washington,WA,Grant County
53,27,2015,pctunins,15.7,Washington,WA,Grays Harbor County
53,27,2016,pctunins,13.4,Washington,WA,Grays Harbor County
53,29,2015,pctunins,8.8,Washington,WA,Island County
53,29,2016,pctunins,7.4,Washington,WA,Island County
53,31,2015,pctunins,10.1,Washington,WA,Jefferson County
53,31,2016,pctunins,8.2,Washington,WA,Jefferson County
53,33,2015,pctunins,9.7,Washington,WA,King County
53,33,2016,pctunins,8.3,Washington,WA,King County
53,35,2015,pctunins,8.8,Washington,WA,Kitsap County
53,35,2016,pctunins,7.7,Washington,WA,Kitsap County
53,37,2015,pctunins,12.8,Washington,WA,Kittitas County
53,37,2016,pctunins,11.4,Washington,WA,Kittitas County
53,39,2015,pctunins,12.2,Washington,WA,Klickitat County
53,39,2016,pctunins,9.5,Washington,WA,Klickitat County
53,41,2015,pctunins,12.9,Washington,WA,Lewis County
53,41,2016,pctunins,10.7,Washington,WA,Lewis County
53,43,2015,pctunins,10.6,Washington,WA,Lincoln County
53,43,2016,pctunins,8.7,Washington,WA,Lincoln County
53,45,2015,pctunins,15.9,Washington,WA,Mason County
53,45,2016,pctunins,13.7,Washington,WA,Mason County
53,47,2015,pctunins,17.9,Washington,WA,Okanogan County
53,47,2016,pctunins,16.9,Washington,WA,Okanogan County
53,49,2015,pctunins,14.6,Washington,WA,Pacific County
53,49,2016,pctunins,11.4,Washington,WA,Pacific County
53,51,2015,pctunins,13.2,Washington,WA,Pend Oreille County
53,51,2016,pctunins,10.8,Washington,WA,Pend Oreille County
53,53,2015,pctunins,11.3,Washington,WA,Pierce County
53,53,2016,pctunins,9.8,Washington,WA,Pierce County
53,55,2015,pctunins,12.9,Washington,WA,San Juan County
53,55,2016,pctunins,11,Washington,WA,San Juan County
53,57,2015,pctunins,13.4,Washington,WA,Skagit County
53,57,2016,pctunins,11.2,Washington,WA,Skagit County
53,59,2015,pctunins,11.8,Washington,WA,Skamania County
53,59,2016,pctunins,9.6,Washington,WA,Skamania County
53,61,2015,pctunins,10.7,Washington,WA,Snohomish County
53,61,2016,pctunins,9.3,Washington,WA,Snohomish County
53,63,2015,pctunins,10.7,Washington,WA,Spokane County
53,63,2016,pctunins,9,Washington,WA,Spokane County
53,65,2015,pctunins,13.1,Washington,WA,Stevens County
53,65,2016,pctunins,10.3,Washington,WA,Stevens County
53,67,2015,pctunins,10.1,Washington,WA,Thurston County
53,67,2016,pctunins,8.7,Washington,WA,Thurston County
53,69,2015,pctunins,10.4,Washington,WA,Wahkiakum County
53,69,2016,pctunins,8.3,Washington,WA,Wahkiakum County
53,71,2015,pctunins,12.4,Washington,WA,Walla Walla County
53,71,2016,pctunins,10.9,Washington,WA,Walla Walla County
53,73,2015,pctunins,11.7,Washington,WA,Whatcom County
53,73,2016,pctunins,9.9,Washington,WA,Whatcom County
53,75,2015,pctunins,8.2,Washington,WA,Whitman County
53,75,2016,pctunins,7.4,Washington,WA,Whitman County
53,77,2015,pctunins,20.5,Washington,WA,Yakima County
53,77,2016,pctunins,18.3,Washington,WA,Yakima County
54,1,2015,pctunins,13.4,West Virginia,WV,Barbour County
54,1,2016,pctunins,10.3,West Virginia,WV,Barbour County
54,3,2015,pctunins,10.8,West Virginia,WV,Berkeley County
54,3,2016,pctunins,8.8,West Virginia,WV,Berkeley County
54,5,2015,pctunins,10.2,West Virginia,WV,Boone County
54,5,2016,pctunins,8.7,West Virginia,WV,Boone County
54,7,2015,pctunins,13.7,West Virginia,WV,Braxton County
54,7,2016,pctunins,10.1,West Virginia,WV,Braxton County
54,9,2015,pctunins,9.6,West Virginia,WV,Brooke County
54,9,2016,pctunins,7.9,West Virginia,WV,Brooke County
54,11,2015,pctunins,11.4,West Virginia,WV,Cabell County
54,11,2016,pctunins,10,West Virginia,WV,Cabell County
54,13,2015,pctunins,16.6,West Virginia,WV,Calhoun County
54,13,2016,pctunins,13.9,West Virginia,WV,Calhoun County
54,15,2015,pctunins,12.1,West Virginia,WV,Clay County
54,15,2016,pctunins,8.2,West Virginia,WV,Clay County
54,17,2015,pctunins,15.7,West Virginia,WV,Doddridge County
54,17,2016,pctunins,13,West Virginia,WV,Doddridge County
54,19,2015,pctunins,13.9,West Virginia,WV,Fayette County
54,19,2016,pctunins,11.5,West Virginia,WV,Fayette County
54,21,2015,pctunins,14.3,West Virginia,WV,Gilmer County
54,21,2016,pctunins,11.9,West Virginia,WV,Gilmer County
54,23,2015,pctunins,8.9,West Virginia,WV,Grant County
54,23,2016,pctunins,6.5,West Virginia,WV,Grant County
54,25,2015,pctunins,12.2,West Virginia,WV,Greenbrier County
54,25,2016,pctunins,10.6,West Virginia,WV,Greenbrier County
54,27,2015,pctunins,16.5,West Virginia,WV,Hampshire County
54,27,2016,pctunins,12.9,West Virginia,WV,Hampshire County
54,29,2015,pctunins,10.9,West Virginia,WV,Hancock County
54,29,2016,pctunins,10,West Virginia,WV,Hancock County
54,31,2015,pctunins,11.2,West Virginia,WV,Hardy County
54,31,2016,pctunins,10.8,West Virginia,WV,Hardy County
54,33,2015,pctunins,11.7,West Virginia,WV,Harrison County
54,33,2016,pctunins,8.9,West Virginia,WV,Harrison County
54,35,2015,pctunins,9.5,West Virginia,WV,Jackson County
54,35,2016,pctunins,7.9,West Virginia,WV,Jackson County
54,37,2015,pctunins,10.2,West Virginia,WV,Jefferson County
54,37,2016,pctunins,7.9,West Virginia,WV,Jefferson County
54,39,2015,pctunins,10.6,West Virginia,WV,Kanawha County
54,39,2016,pctunins,8.9,West Virginia,WV,Kanawha County
54,41,2015,pctunins,12.2,West Virginia,WV,Lewis County
54,41,2016,pctunins,10,West Virginia,WV,Lewis County
54,43,2015,pctunins,11.1,West Virginia,WV,Lincoln County
54,43,2016,pctunins,9.1,West Virginia,WV,Lincoln County
54,45,2015,pctunins,13.4,West Virginia,WV,Logan County
54,45,2016,pctunins,11.1,West Virginia,WV,Logan County
54,47,2015,pctunins,16.6,West Virginia,WV,McDowell County
54,47,2016,pctunins,14.6,West Virginia,WV,McDowell County
54,49,2015,pctunins,11.2,West Virginia,WV,Marion County
54,49,2016,pctunins,8.9,West Virginia,WV,Marion County
54,51,2015,pctunins,10.4,West Virginia,WV,Marshall County
54,51,2016,pctunins,9.2,West Virginia,WV,Marshall County
54,53,2015,pctunins,9.8,West Virginia,WV,Mason County
54,53,2016,pctunins,7.6,West Virginia,WV,Mason County
54,55,2015,pctunins,11.6,West Virginia,WV,Mercer County
54,55,2016,pctunins,8.9,West Virginia,WV,Mercer County
54,57,2015,pctunins,13.8,West Virginia,WV,Mineral County
54,57,2016,pctunins,12,West Virginia,WV,Mineral County
54,59,2015,pctunins,12.7,West Virginia,WV,Mingo County
54,59,2016,pctunins,9.8,West Virginia,WV,Mingo County
54,61,2015,pctunins,9.5,West Virginia,WV,Monongalia County
54,61,2016,pctunins,8.7,West Virginia,WV,Monongalia County
54,63,2015,pctunins,12.5,West Virginia,WV,Monroe County
54,63,2016,pctunins,10.7,West Virginia,WV,Monroe County
54,65,2015,pctunins,16.1,West Virginia,WV,Morgan County
54,65,2016,pctunins,11.8,West Virginia,WV,Morgan County
54,67,2015,pctunins,11.2,West Virginia,WV,Nicholas County
54,67,2016,pctunins,8.3,West Virginia,WV,Nicholas County
54,69,2015,pctunins,9.8,West Virginia,WV,Ohio County
54,69,2016,pctunins,8.6,West Virginia,WV,Ohio County
54,71,2015,pctunins,11.5,West Virginia,WV,Pendleton County
54,71,2016,pctunins,9.3,West Virginia,WV,Pendleton County
54,73,2015,pctunins,8.6,West Virginia,WV,Pleasants County
54,73,2016,pctunins,6.9,West Virginia,WV,Pleasants County
54,75,2015,pctunins,13.2,West Virginia,WV,Pocahontas County
54,75,2016,pctunins,13.6,West Virginia,WV,Pocahontas County
54,77,2015,pctunins,11.8,West Virginia,WV,Preston County
54,77,2016,pctunins,10.8,West Virginia,WV,Preston County
54,79,2015,pctunins,8.5,West Virginia,WV,Putnam County
54,79,2016,pctunins,7.5,West Virginia,WV,Putnam County
54,81,2015,pctunins,11.9,West Virginia,WV,Raleigh County
54,81,2016,pctunins,10.9,West Virginia,WV,Raleigh County
54,83,2015,pctunins,12.7,West Virginia,WV,Randolph County
54,83,2016,pctunins,10.9,West Virginia,WV,Randolph County
54,85,2015,pctunins,13.4,West Virginia,WV,Ritchie County
54,85,2016,pctunins,13.4,West Virginia,WV,Ritchie County
54,87,2015,pctunins,11.1,West Virginia,WV,Roane County
54,87,2016,pctunins,8.8,West Virginia,WV,Roane County
54,89,2015,pctunins,10.4,West Virginia,WV,Summers County
54,89,2016,pctunins,8.3,West Virginia,WV,Summers County
54,91,2015,pctunins,10.7,West Virginia,WV,Taylor County
54,91,2016,pctunins,8.7,West Virginia,WV,Taylor County
54,93,2015,pctunins,9.8,West Virginia,WV,Tucker County
54,93,2016,pctunins,8.6,West Virginia,WV,Tucker County
54,95,2015,pctunins,13.9,West Virginia,WV,Tyler County
54,95,2016,pctunins,14.4,West Virginia,WV,Tyler County
54,97,2015,pctunins,13.1,West Virginia,WV,Upshur County
54,97,2016,pctunins,11.2,West Virginia,WV,Upshur County
54,99,2015,pctunins,13.5,West Virginia,WV,Wayne County
54,99,2016,pctunins,10.9,West Virginia,WV,Wayne County
54,101,2015,pctunins,14.9,West Virginia,WV,Webster County
54,101,2016,pctunins,10.9,West Virginia,WV,Webster County
54,103,2015,pctunins,11.4,West Virginia,WV,Wetzel County
54,103,2016,pctunins,9.9,West Virginia,WV,Wetzel County
54,105,2015,pctunins,11.4,West Virginia,WV,Wirt County
54,105,2016,pctunins,10.8,West Virginia,WV,Wirt County
54,107,2015,pctunins,11.2,West Virginia,WV,Wood County
54,107,2016,pctunins,9.5,West Virginia,WV,Wood County
54,109,2015,pctunins,11.7,West Virginia,WV,Wyoming County
54,109,2016,pctunins,11.2,West Virginia,WV,Wyoming County
55,1,2015,pctunins,8.7,Wisconsin,WI,Adams County
55,1,2016,pctunins,7.7,Wisconsin,WI,Adams County
55,3,2015,pctunins,9.7,Wisconsin,WI,Ashland County
55,3,2016,pctunins,8.4,Wisconsin,WI,Ashland County
55,5,2015,pctunins,8.5,Wisconsin,WI,Barron County
55,5,2016,pctunins,7.7,Wisconsin,WI,Barron County
55,7,2015,pctunins,9.6,Wisconsin,WI,Bayfield County
55,7,2016,pctunins,8.8,Wisconsin,WI,Bayfield County
55,9,2015,pctunins,8.2,Wisconsin,WI,Brown County
55,9,2016,pctunins,6.9,Wisconsin,WI,Brown County
55,11,2015,pctunins,7.7,Wisconsin,WI,Buffalo County
55,11,2016,pctunins,6.7,Wisconsin,WI,Buffalo County
55,13,2015,pctunins,8.4,Wisconsin,WI,Burnett County
55,13,2016,pctunins,7.6,Wisconsin,WI,Burnett County
55,15,2015,pctunins,3.8,Wisconsin,WI,Calumet County
55,15,2016,pctunins,3.5,Wisconsin,WI,Calumet County
55,17,2015,pctunins,8,Wisconsin,WI,Chippewa County
55,17,2016,pctunins,7,Wisconsin,WI,Chippewa County
55,19,2015,pctunins,23.3,Wisconsin,WI,Clark County
55,19,2016,pctunins,23.3,Wisconsin,WI,Clark County
55,21,2015,pctunins,6.9,Wisconsin,WI,Columbia County
